transaction_id,customer_id,customer_name,customer_email,transaction_timestamp,product_code,product_name,amount,payment_method,shipping_address,order_status,customer_feedback
TXN-20240306-000103,CUST-ASIA-0142,DR. MICHAEL HERNANDEZ,michael.hernandez@shop.com,"March 6, 2024 at 7:41PM",SPORT-WATER-6236,Camping Tent 4-Person,€148.23,PayPal,"5623 High Street, Liverpool, UK, LS1 1AA",Processing,Poor quality 😞
TXN-20251104-000104,CUST-UK-0050,Michael Lopez,,"November 4, 2025 at 12:18PM",HOME-BEDDING-6428,Kitchen Mixer,£721.69,Google Pay,"3188 Oak Road, Liverpool, UK, B1 1AA",Cancelled,Average product
TXN-20241216-000105,CUST-UK-0465,Linda Lopez,LINDA.LOPEZ@SHOP.COM,"December 16, 2024 at 5:10PM",BOOK-TEXTBOOK-4430,Data Science Handbook,$80.18,Apple Pay,"7030 Oak Road, London, UK, SW1A 1AA",Shipped (est. arrival: December 21),Not worth the price
TXN-20250627-000106,CUST-US-0347,mr. sarah brown,,"June 27, 2025 at 5:21PM",HOME-KITCHEN-8469,LED Floor Lamp,$1493.34,PayPal,"2702 Oak Road, London, UK, M1 1AA",Shipped (est. arrival: July 01),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250826-000107,CUST-ASIA-0064,mrs. richard smith,RICHARD.SMITH@EXAMPLE.COM,26/08/2025 14:24,ELEC-PHONE-1790,iPhone 15 Pro Max (256GB),$975.07,Credit Card (Visa),"4934 Elm Street, Phoenix, IL 23235",Shipped (est. arrival: September 01),
TXN-20250607-000108,CUST-US-0059,Dr. Jennifer Brown,JENNIFER.BROWN@MAIL.COM,2025-06-07T11:00:42Z,BOOK-NONFICTION-8875,Python Programming,£19.94,Credit Card (Mastercard),"8384 Oak Road, Chicago, CA 23276",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240412-000109,CUST-US-0448,,,12/04/2024 22:17,CLOTH-DRESS-6857,Leather Jacket [L],$124.33,Google Pay,"4454 Oak Road, Leeds, UK, M1 1AA",Delivered on 16/04/2024,
TXN-20240612-000110,CUST-CA-0467,MS. JENNIFER HERNANDEZ,jennifer.hernandez@email.com,2024-06-12T21:28:02Z,CLOTH-SHOES-8997,Nike Running Shoes - Size 10,$203.39,PayPal,"5543 Elm Street, London, UK, LS1 1AA",Shipped (est. arrival: June 18),Perfect! 5/5 stars
TXN-20240601-000111,CUSTUS0314,  Ms. Joseph Williams  ,,"June 1, 2024 at 4:24PM",HOME-FURNITURE-9305,Wall Art Decoration,,Google Pay,"7325 Oak Road, New York, NY 75191",Cancelled,
TXN-20240403-000112,CUST-CA-0494,Joseph Rodriguez,joseph.rodriguez@example.com,"April 3, 2024 at 7:07PM",HOME-LIGHTING-8751,Kitchen Mixer,$355.97,Debit Card - Visa,"8974 Main St, London, UK, M1 1AA",Cancelled,Perfect! 5/5 stars
TXN-20240419-000113,CUST-EU-0101,Linda Miller,LINDA.MILLER@EXAMPLE.COM,"April 19, 2024 at 6:32PM",SPORT-FITNESS-8381,Diving Gear Set,$27.06,Google Pay,"8329 High Street, Liverpool, UK, M1 1AA",Shipped (est. arrival: April 22),Arrived damaged 😠
TXN-20250912-000114,CUST-UK-0259,JENNIFER LOPEZ,JENNIFER.LOPEZ@EMAIL.COM,09/12/2025 08:35 PM,BOOK-MAGAZINE-9393,Python Programming,,Debit Card - Visa,"5658 High Street, Manchester, UK, L1 1AA",Processing,Not worth the price
TXN-20250729-000115,CUST-UK-0293,  Dr. Joseph Anderson  ,invalid-email,29/07/2025 19:10,ELEC-PHONE-4275,"MacBook Pro 14""",$335.54,CREDIT CARD,"530 Elm Street, New York, AZ 69322",Shipped (est. arrival: August 05),Good value for money
TXN-20251213-000116,CUST-UK-0199,WILLIAM GARCIA,william.garcia@test.com,"December 13, 2025 at 4:38PM",BOOK-NONFICTION-7025,Business Magazine,$96.79,Credit Card (Mastercard),"3064 Elm Street, London, UK, LS1 1AA",Delivered on 2025-12-21,Poor quality 😞
TXN-20250821-000117,CUST-ASIA-0003,JOSEPH WILLIAMS,joseph.williams@example.com,2025-08-21T20:20:33Z,HOME-BEDDING-6866,Modern Sofa Set,$300.29,CREDIT CARD,"8799 Park Ave, Los Angeles, CA 55796",Processing,Average product
TXN-20250925-000118,CUST-US-0288,Emma Davis,emma.davis@example.com,25/09/2025 19:01,ELEC-CAMERA-5203,Bose Headphones,,Credit Card (Visa),"4857 High Street, Birmingham, UK, L1 1AA",Delivered on 2025-09-28,Good value for money
TXN20250630000119,CUST-EU-0034,mrs. richard brown,richard.brown@mail.com,2025-06-30T05:04:03Z,CLOTH-SHIRT-8523,Summer Dress (M),$90.53,Debit Card - Visa,"6679 Park Ave, Houston, TX 92603",Delivered on 08/07/2025,Arrived damaged 😠
TXN-20240305-000120,CUST-US-0300,MARY GARCIA,mary.garcia@test.com,2024-03-05T15:34:14Z,BOOK-EBOOK-7473,The Great Gatsby [Paperback],,Debit Card - Visa,"6114 Main St, Liverpool, UK, L1 1AA",Shipped (est. arrival: March 08),
TXN-20250809-000121,CUST-US-0485,MR. PATRICIA LOPEZ,PATRICIA.LOPEZ@TEST.COM,"August 9, 2025 at 10:51AM",SPORT-TEAM-4183,Yoga Mat Premium,£429.41,Debit Card - Visa,"1104 Park Ave, Phoenix, TX 35875",Processing,
TXN-20251102-000122,CUST-ASIA-0100,dr. emma martinez,EMMA.MARTINEZ@EMAIL.COM,02/11/2025 12:23,HOME-DECOR-4629,Queen Bedding Set,€517.40,Debit Card - Visa,"7979 High Street, Liverpool, UK, SW1A 1AA",Processing,
TXN-20250705-000123,CUST-US-0321,Joseph Smith,joseph.smith@shop.com,"July 5, 2025 at 1:14PM",SPORT-WINTER-8734,Camping Tent 4-Person,$373.28,Credit Card (Mastercard),"6501 High Street, Los Angeles, AZ 11388",Shipped (est. arrival: July 11),Arrived damaged 😠
TXN-20250802-000124,CUST-UK-0377,MS. JOHN BROWN,invalid-email,2025-08-02T22:56:02Z,SPORT-TEAM-7358,Diving Gear Set,,Debit Card - Visa,"4315 Elm Street, Manchester, UK, LS1 1AA",Cancelled,Excellent quality 👍
TXN-20250613-000125,CUST-EU-0499,Mr. Emma Anderson,emma.anderson@test.com,06/13/2025 11:11 AM,CLOTH-SHIRT-9430,Summer Dress (M),$220.84,DEBIT CARD - Mastercard,"1857 Elm Street, Houston, CA 72759",Shipped (est. arrival: June 19),
TXN-20240214-000126,CUST-EU-0304,JAMES SMITH,,"February 14, 2024 at 11:38AM",SPORT-FITNESS-5644,Yoga Mat Premium,€106.02,credit_card,"8370 Elm Street, Chicago, TX 99861",Delivered on 2024-02-19,
TXN-20240117-000127,CUST-CA-0441,LINDA WILLIAMS,user@domain,17/01/2024 18:57,SPORT-FITNESS-2526,Diving Gear Set,€25.57,Credit Card (Visa),"8681 Elm Street, Houston, IL 73192",Delivered on 2024-01-25,Average product
TXN-20240326-000128,CUST-CA-0449,,sarah.smith@shop.com,"March 26, 2024 at 6:16PM",HOME-FURNITURE-3535,Queen Bedding Set,$652.64,Apple Pay,"3338 Park Ave, Houston, CA 83080",Cancelled,Perfect! 5/5 stars
TXN-20260123-000129,CUST-US-0443,LISA WILSON,lisa.wilson@email.com,01/23/2026 08:52 PM,ELEC-LAPTOP-7375,iPhone 15 Pro Max (256GB),"$1,220.48",PayPal,"6076 Elm Street, Houston, TX 14948",Processing,Arrived damaged 😠
TXN-20240228-000130,CUST-EU-0420,Lisa Smith,user@domain,2024-02-28T10:02:23Z,SPORT-WINTER-4795,Ski Jacket Waterproof,$25.14,Apple Pay,"5786 Oak Road, Liverpool, UK, M1 1AA",Delivered on 02/03/2024,Good value for money
TXN-20250819-000131,CUST-ASIA-0494,mrs. sarah davis,sarah.davis@example.com,19/08/2025 21:52,HOME-FURNITURE-9409,Kitchen Mixer,€1050.46,DEBIT CARD - Mastercard,"7518 Elm Street, London, UK, LS1 1AA",Delivered on 2025-08-25,Average product
TXN-20251124-000132,CUST-ASIA-0212,  DR. JOHN LOPEZ  ,,"November 24, 2025 at 9:17PM",BOOK-TEXTBOOK-6792,Data Science Handbook,$71.48,PayPal,"4349 Park Ave, Los Angeles, AZ 36577",Shipped (est. arrival: November 27),
TXN-20240321-000133,CUST-UK-0340,Richard Anderson,richard.anderson@test.com,21/03/2024 19:08,SPORT-TEAM-7518,Camping Tent 4-Person,£226.01,credit_card,"7491 Elm Street, Leeds, UK, B1 1AA",Delivered on 23/03/2024,
TXN-20241129-000134,CUST-CA-0096,Mr. Michael Davis,michael.davis@email.com,29/11/2024 19:52,BOOK-NONFICTION-3148,Business Magazine,,credit_card,"2451 Oak Road, Los Angeles, TX 11276",Shipped (est. arrival: December 06),Not worth the price
TXN-20250513-000135,CUST-CA-0288,MARY LOPEZ,MARY.LOPEZ@MAIL.COM,05/13/2025 05:59 PM,HOME-KITCHEN-6914,Kitchen Mixer,,PayPal,,Processing,Good value for money
TXN-20250514-000136,CUST-US-0229,Michael Davis,michael.davis@mail.com,05/14/2025 11:20 AM,ELEC-PHONE-3654,"MacBook Pro 14""",€571.57,DEBIT CARD - Mastercard,"9617 Oak Road, Leeds, UK, M1 1AA",Shipped (est. arrival: May 17),
TXN-20240828-000137,CUST-US-0482,DAVID JOHNSON,david.johnson@test.com,"August 28, 2024 at 6:05PM",SPORT-FITNESS-2702,Basketball Official,$210.18,credit_card,"2151 High Street, London, UK, SW1A 1AA",Processing,
TXN-20250502-000138,CUST-CA-0446,  James Davis  ,james.davis@test.com,02/05/2025 12:22,SPORT-WATER-9576,Ski Jacket Waterproof,€407.24,credit_card,,Cancelled - 04/05/2025,Disappointed 😢
TXN-20241102-000139,CUST-US-0119,mrs. sarah miller,SARAH.MILLER@MAIL.COM,"November 2, 2024 at 7:58PM",ELEC-CAMERA-4924,Bose Headphones,$1385.05,Debit Card - Visa,,Delivered on 11/11/2024,Arrived damaged 😠
TXN20250518000140,CUSTCA0026,DR. MARY JONES,MARY.JONES@EXAMPLE.COM,"May 18, 2025 at 1:51PM",BOOK-NONFICTION-6601,Digital Marketing eBook,,credit_card,"919 Oak Road, New York, AZ 61435",Shipped (est. arrival: May 22),Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250125-000141,CUST-EU-0394,LISA BROWN,lisa.brown@example.com,25/01/2025 10:46,BOOK-EBOOK-6113,Python Programming,$59.46,PayPal,"5906 High Street, London, UK, M1 1AA",Cancelled - 26/01/2025,Arrived damaged 😠
TXN-20240502-000142,CUST-US-0125,ms. jennifer wilson,JENNIFER.WILSON@SHOP.COM,02/05/2024 13:09,SPORT-TEAM-1983,Yoga Mat Premium,€76.01,DEBIT CARD - Mastercard,"7188 Main St, Leeds, UK, B1 1AA",Shipped (est. arrival: May 07),Disappointed 😢
TXN-20251224-000143,CUST-UK-0357,Mr. Robert Rodriguez,robert.rodriguez@test.com,12/24/2025 12:16 PM,ELEC-AUDIO-3539,Sony Camera A7,£51.40,Credit Card (Visa),"5966 High Street, Birmingham, UK, SW1A 1AA",Cancelled,Good value for money
TXN-20240606-000144,CUST-UK-0166,MARY JOHNSON,,06/06/2024 17:53,BOOK-NONFICTION-2617,The Great Gatsby [Paperback],£57.32,Credit Card (Mastercard),"215 High Street, Leeds, UK, SW1A 1AA",Cancelled - 08/06/2024,Perfect! 5/5 stars
TXN-20250112-000145,CUST-ASIA-0316,,patricia.johnson@test.com,12/01/2025 16:15,SPORT-WATER-4104,Camping Tent 4-Person,£109.98,DEBIT CARD - Mastercard,"7516 Oak Road, London, UK, M1 1AA",Shipped (est. arrival: January 19),Not worth the price
TXN-20251104-000146,CUST-ASIA-0227,Mr. James Garcia,james.garcia@email.com,2025-11-04T22:28:25Z,CLOTH-SHOES-5162,Summer Dress (M),$29.71,Debit Card - Visa,"108 Main St, Los Angeles, IL 39083",Processing,Good value for money
TXN-20250723-000147,CUST-EU-0293,LISA GARCIA,LISA.GARCIA@TEST.COM,23/07/2025 22:46,HOME-FURNITURE-7550,LED Floor Lamp,$1195.57,Credit Card (Mastercard),"9753 Main St, Liverpool, UK, LS1 1AA",Delivered on 25/07/2025,Perfect! 5/5 stars
TXN-20250302-000148,CUST-EU-0395,,user@domain,02/03/2025 19:09,SPORT-OUTDOOR-6354,Ski Jacket Waterproof,€498.75,Credit Card (Mastercard),"3639 Park Ave, Los Angeles, CA 61684",Delivered on 11/03/2025,
TXN-20250212-000149,CUST-CA-0205,patricia williams,patricia.williams@test.com,12/02/2025 12:27,SPORT-OUTDOOR-4970,Yoga Mat Premium,$298.61,DEBIT CARD - Mastercard,"3121 High Street, New York, IL 87840",Processing,Disappointed 😢
TXN-20250930-000150,CUST-EU-0023,  EMMA WILLIAMS  ,emma.williams@test.com,09/30/2025 12:30 PM,HOME-FURNITURE-6624,Modern Sofa Set,$1117.82,Debit Card - Visa,,Delivered on 2025-10-06,Arrived damaged 😠
TXN-20241004-000151,CUST-US-0005,mr. michael hernandez,michael.hernandez@mail.com,04/10/2024 16:11,ELEC-TABLET-8940,Bose Headphones,$943.07,Debit Card - Visa,"5466 Park Ave, New York, IL 30578",Processing,Average product
TXN-20250528-000152,CUST-ASIA-0032,Joseph Anderson,joseph.anderson@email.com,05/28/2025 09:43 PM,ELEC-CAMERA-9531,Bose Headphones,€1167.15,DEBIT CARD - Mastercard,,Shipped (est. arrival: June 01),Good value for money
TXN-20240518-000153,CUST-EU-0395,MR. JENNIFER WILLIAMS,,18/05/2024 22:19,CLOTH-SHIRT-6221,Leather Jacket [L],,credit_card,"3027 Elm Street, Phoenix, IL 90213",Shipped (est. arrival: May 25),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250102-000154,CUST-UK-0400,Ms. Linda Martinez,LINDA.MARTINEZ@MAIL.COM,02/01/2025 22:26,CLOTH-SHIRT-7694,Nike Running Shoes - Size 10,$296.71,Google Pay,"8028 Oak Road, Manchester, UK, LS1 1AA",Cancelled,Not worth the price
TXN-20250207-000155,CUST-CA-0381,James Hernandez,JAMES.HERNANDEZ@EXAMPLE.COM,"February 7, 2025 at 2:48PM",SPORT-WATER-1643,Ski Jacket Waterproof,€115.18,Debit Card - Visa,"7559 Elm Street, Phoenix, NY 48590",Shipped (est. arrival: February 13),Disappointed 😢
TXN-20240402-000156,CUST-EU-0058,  Joseph Lopez  ,joseph.lopez@mail.com,02/04/2024 13:41,CLOTH-SHOES-2477,Summer Dress (M),$65.92,DEBIT CARD - Mastercard,"1398 Oak Road, Liverpool, UK, L1 1AA",Shipped (est. arrival: April 08),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240623-000157,CUST-EU-0338,Robert Williams,ROBERT.WILLIAMS@MAIL.COM,06/23/2024 07:00 PM,CLOTH-PANTS-1057,Cotton T-Shirt,$159.62,PayPal,"9648 Oak Road, Leeds, UK, LS1 1AA",Delivered on 2024-06-25,Arrived damaged 😠
TXN-20251005-000158,CUST-US-0076,John Williams,john@,05/10/2025 18:44,CLOTH-PANTS-5659,Cotton T-Shirt,€177.41,Credit Card (Visa),"1526 Park Ave, Birmingham, UK, LS1 1AA",Delivered on 13/10/2025,
TXN-20250427-000159,CUST-ASIA-0141,james brown,james.brown@test.com,27/04/2025 20:16,SPORT-TEAM-7996,Ski Jacket Waterproof,$321.04,Google Pay,"8070 Elm Street, Manchester, UK, B1 1AA",Shipped (est. arrival: April 30),
TXN-20250421-000160,CUST-EU-0061,David Miller,david.miller@example.com,2025-04-21T16:20:49Z,HOME-FURNITURE-6042,Kitchen Mixer,$1038.18,Credit Card (Visa),,Shipped (est. arrival: April 27),Disappointed 😢
TXN-20250703-000161,CUST-UK-0237,Dr. John Anderson,john.anderson@example.com,03/07/2025 20:21,HOME-FURNITURE-3446,Kitchen Mixer,£1268.34,Credit Card (Mastercard),"5051 Park Ave, London, UK, B1 1AA",Cancelled - 03/07/2025,
TXN-20241105-000162,CUST-ASIA-0058,richard brown,richard.brown@test.com,"November 5, 2024 at 9:55AM",BOOK-MAGAZINE-6084,Python Programming,94.42,Apple Pay,"8559 Main St, New York, AZ 50760",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240415-000163,CUSTASIA0338,richard jones,richard.jones@email.com,15/04/2024 08:39,HOME-DECOR-3580,Kitchen Mixer,$333.67,Debit Card - Visa,"9406 Park Ave, Chicago, AZ 19337",Cancelled - 15/04/2024,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240418-000164,CUST-UK-0045,,patricia.martinez@test.com,04/18/2024 08:58 PM,BOOK-MAGAZINE-3159,The Great Gatsby [Paperback],€51.00,credit_card,"4228 Oak Road, Manchester, UK, B1 1AA",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240307-000165,CUST-UK-0180,  mr. robert jones  ,robert.jones@example.com,2024-03-07T17:15:39Z,HOME-LIGHTING-8552,Queen Bedding Set,€263.76,Apple Pay,"7133 Park Ave, Liverpool, UK, M1 1AA",Shipped (est. arrival: March 10),Arrived damaged 😠
TXN-20250513-000166,CUST-UK-0306,MS. MARY ANDERSON,mary.anderson@example.com,2025-05-13T18:03:05Z,SPORT-WATER-6364,Diving Gear Set,£90.99,Credit Card (Visa),"2404 Oak Road, Liverpool, UK, B1 1AA",Cancelled,Not worth the price
TXN-20241102-000167,CUST-UK-0483,Joseph Garcia,JOSEPH.GARCIA@SHOP.COM,"November 2, 2024 at 8:22PM",SPORT-FITNESS-1013,Ski Jacket Waterproof,$436.20,DEBIT CARD - Mastercard,"6272 High Street, Phoenix, CA 67041",Cancelled - 02/11/2024,Not worth the price
TXN-20250303-000168,CUST-EU-0447,,MARY.HERNANDEZ@MAIL.COM,03/03/2025 10:39 PM,CLOTH-SHOES-8471,Cotton T-Shirt,€138.75,Apple Pay,"9906 Park Ave, Los Angeles, AZ 75294",Cancelled,
TXN-20240208-000169,CUST-ASIA-0361,LISA LOPEZ,LISA.LOPEZ@EMAIL.COM,2024-02-08T18:42:42Z,SPORT-FITNESS-5017,Diving Gear Set,326.00,DEBIT CARD - Mastercard,"8766 Oak Road, Leeds, UK, L1 1AA",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20241023-000170,CUST-ASIA-0306,Jennifer Jones,jennifer.jones@email.com,10/23/2024 04:54 PM,HOME-BEDDING-2351,Wall Art Decoration,$224.83,Credit Card (Mastercard),"9894 Park Ave, Los Angeles, TX 87564",Shipped (est. arrival: October 28),Average product
TXN-20250511-000171,CUST-ASIA-0017,,robert.martinez@mail.com,2025-05-11T18:48:52Z,CLOTH-PANTS-6653,Nike Running Shoes - Size 10,€66.93,CREDIT CARD,"3829 High Street, Houston, IL 61127",Cancelled - 11/05/2025,Perfect! 5/5 stars
TXN-20251125-000172,CUST-US-0490,Mr. James Hernandez,JAMES.HERNANDEZ@EMAIL.COM,25/11/2025 19:47,ELEC-TABLET-7408,Sony Camera A7,$1198.01,credit_card,"5133 Main St, London, UK, SW1A 1AA",Cancelled,
TXN-20240812-000173,CUST-EU-0129,Jennifer Johnson,jennifer.johnson@test.com,12/08/2024 18:57,ELEC-PHONE-3128,Sony Camera A7,$1935.97,Google Pay,"1241 Park Ave, Leeds, UK, B1 1AA",Processing,
TXN-20241010-000174,CUST-US-0171,Linda Jones,linda.jones@test.com,"October 10, 2024 at 11:41AM",ELEC-LAPTOP-9857,Sony Camera A7,"$1,445.03",Credit Card (Mastercard),"9361 Oak Road, London, UK, LS1 1AA",Shipped (est. arrival: October 13),Perfect! 5/5 stars
TXN-20240929-000175,CUSTCA0201,Ms. Patricia Wilson,PATRICIA.WILSON@EXAMPLE.COM,2024-09-29T13:19:25Z,BOOK-FICTION-9770,Python Programming,,DEBIT CARD - Mastercard,"1319 Park Ave, Manchester, UK, M1 1AA",Delivered on 07/10/2024,Perfect! 5/5 stars
TXN-20240419-000176,CUST-UK-0184,  WILLIAM DAVIS  ,william.davis@test.com,"April 19, 2024 at 10:51PM",SPORT-TEAM-9186,Ski Jacket Waterproof,$32.80,Credit Card (Visa),"6644 Elm Street, Phoenix, TX 95701",Shipped (est. arrival: April 26),Excellent quality 👍
TXN-20240207-000177,CUST-US-0251,JOSEPH MARTINEZ,,"February 7, 2024 at 10:37AM",HOME-FURNITURE-8474,LED Floor Lamp,€186.31,Credit Card (Mastercard),"3321 Main St, Houston, IL 98918",Shipped (est. arrival: February 12),
TXN-20240216-000178,CUST-US-0172,MRS. ROBERT WILSON,robert.wilson@shop.com,"February 16, 2024 at 2:10PM",ELEC-LAPTOP-2637,Bose Headphones,207.41,Debit Card - Visa,,Shipped (est. arrival: February 21),Perfect! 5/5 stars
TXN-20240901-000179,CUST-CA-0020,Lisa Martinez,LISA.MARTINEZ@EXAMPLE.COM,01/09/2024 16:29,SPORT-FITNESS-6929,Ski Jacket Waterproof,$123.85,Google Pay,,Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20241208-000180,CUST-US-0054,robert williams,robert.williams@mail.com,08/12/2024 13:06,CLOTH-DRESS-4769,Nike Running Shoes - Size 10,263.57,Google Pay,"891 High Street, Manchester, UK, L1 1AA",Cancelled - 08/12/2024,
TXN-20260107-000181,CUST-ASIA-0184,  ROBERT SMITH  ,ROBERT.SMITH@MAIL.COM,"January 7, 2026 at 9:50AM",HOME-DECOR-5835,LED Floor Lamp,£1361.20,Credit Card (Mastercard),"6746 Oak Road, Manchester, UK, L1 1AA",Cancelled - 08/01/2026,Average product
TXN-20240910-000182,CUST-EU-0297,jennifer williams,,"September 10, 2024 at 3:05PM",BOOK-EBOOK-2605,Digital Marketing eBook,€72.38,Debit Card - Visa,"3917 Main St, London, UK, LS1 1AA",Processing,Disappointed 😢
TXN-20250807-000183,CUST-UK-0013,MRS. ROBERT ANDERSON,ROBERT.ANDERSON@MAIL.COM,08/07/2025 05:27 AM,ELEC-CAMERA-6454,Bose Headphones,£1894.89,Credit Card (Mastercard),"5501 Main St, Liverpool, UK, B1 1AA",Delivered on 2025-08-10,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250109-000184,CUST-CA-0332,JAMES LOPEZ,james.lopez@test.com,09/01/2025 13:17,SPORT-OUTDOOR-4693,Basketball Official,$156.64,CREDIT CARD,,Processing,Not worth the price
TXN-20251120-000185,CUST-US-0482,JOSEPH DAVIS,,20/11/2025 15:55,CLOTH-DRESS-2835,Levis Jeans 32x34,$195.64,credit_card,"7765 High Street, New York, IL 68177",Delivered on 22/11/2025,Good value for money
TXN-20251022-000186,CUST-ASIA-0336,Ms. William Lopez,WILLIAM.LOPEZ@EMAIL.COM,"October 22, 2025 at 9:18AM",BOOK-TEXTBOOK-5720,The Great Gatsby [Paperback],$65.68,credit_card,"2515 Elm Street, New York, IL 25324",Shipped (est. arrival: October 28),Poor quality 😞
TXN-20240729-000187,CUST-ASIA-0018,ms. robert garcia,robert.garcia@example.com,"July 29, 2024 at 12:47AM",CLOTH-SHOES-6246,Levis Jeans 32x34,$112.76,credit_card,"9261 Oak Road, Birmingham, UK, SW1A 1AA",Cancelled - 29/07/2024,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240126-000188,CUST-EU-0431,mary garcia,MARY.GARCIA@EMAIL.COM,26/01/2024 10:20,BOOK-FICTION-9385,Digital Marketing eBook,$94.91,Apple Pay,"6057 Park Ave, Chicago, IL 11597",Processing,Good value for money
TXN-20240330-000189,CUST-UK-0380,Mrs. Michael Williams,MICHAEL.WILLIAMS@TEST.COM,03/30/2024 10:37 PM,BOOK-MAGAZINE-6495,The Great Gatsby [Paperback],$10.60,credit_card,"3265 Oak Road, Chicago, AZ 60039",Delivered on 05/04/2024,Good value for money
TXN-20260127-000190,CUST-US-0014,,michael.hernandez@email.com,27/01/2026 15:04,CLOTH-SHIRT-2955,Summer Dress (M),£182.70,Google Pay,,Delivered on 2026-01-31,Poor quality 😞
TXN-20241231-000191,CUST-ASIA-0215,  Michael Rodriguez  ,MICHAEL.RODRIGUEZ@EXAMPLE.COM,2024-12-31T19:44:23Z,HOME-KITCHEN-5932,Kitchen Mixer,$882.67,DEBIT CARD - Mastercard,"7945 High Street, New York, CA 31368",Shipped (est. arrival: January 04),Good value for money
TXN-20250920-000192,CUST-CA-0434,  Patricia Wilson  ,,"September 20, 2025 at 9:38PM",HOME-KITCHEN-3277,Queen Bedding Set,,PayPal,"2109 High Street, Manchester, UK, B1 1AA",Shipped (est. arrival: September 24),
TXN-20240321-000193,CUST-US-0391,  MRS. RICHARD DAVIS  ,richard.davis@test.com,"March 21, 2024 at 6:48PM",HOME-FURNITURE-2085,Kitchen Mixer,$1382.54,DEBIT CARD - Mastercard,"480 Park Ave, Phoenix, IL 46356",Shipped (est. arrival: March 28),Arrived damaged 😠
TXN-20240904-000194,CUST-US-0035,  Richard Smith  ,user@domain,09/04/2024 01:37 PM,ELEC-LAPTOP-9260,Sony Camera A7,$1917.61,Apple Pay,"3511 Oak Road, London, UK, B1 1AA",Delivered on 2024-09-13,
TXN-20250104-000195,CUST-US-0021,Dr. Mary Miller,mary.miller@mail.com,2025-01-04T22:23:11Z,BOOK-NONFICTION-2140,Digital Marketing eBook,$70.67,Credit Card (Mastercard),"1954 High Street, Phoenix, NY 62510",Delivered on 11/01/2025,Arrived damaged 😠
TXN-20250217-000196,CUST-UK-0430,Dr. Michael Wilson,michael.wilson@email.com,2025-02-17T09:29:06Z,BOOK-EBOOK-9379,Python Programming,$54.04,Credit Card (Mastercard),"866 Oak Road, London, UK, M1 1AA",Cancelled,Arrived damaged 😠
TXN-20250930-000197,CUST-CA-0040,RICHARD DAVIS,richard.davis@test.com,2025-09-30T23:56:58Z,SPORT-WINTER-1289,Yoga Mat Premium,238.80,credit_card,"9121 Park Ave, Manchester, UK, LS1 1AA",Cancelled - 30/09/2025,
TXN-20250805-000198,CUST-CA-0338,  ms. jennifer davis  ,jennifer.davis@email.com,2025-08-05T06:37:02Z,SPORT-TEAM-5660,Basketball Official,£199.04,DEBIT CARD - Mastercard,"6236 Park Ave, Chicago, TX 55238",Delivered on 2025-08-10,Arrived damaged 😠
TXN-20240327-000199,CUST-ASIA-0034,MR. ROBERT SMITH,robert.smith@mail.com,27/03/2024 03:20,HOME-FURNITURE-8695,LED Floor Lamp,$503.96,PayPal,"5505 Elm Street, Chicago, CA 97475",Processing,Perfect! 5/5 stars
TXN-20240725-000200,CUST-US-0434,DR. JAMES BROWN,JAMES.BROWN@TEST.COM,"July 25, 2024 at 1:04PM",ELEC-AUDIO-2552,Bose Headphones,976.77,Debit Card - Visa,"8269 Oak Road, Liverpool, UK, B1 1AA",Shipped (est. arrival: July 31),Arrived damaged 😠
